_cid,_id,_archived,_draft,link,isvisa,supports-physical-card,cash-withdrawal-percentage-of-the-amount-locally,cash-withdrawal-percentage-of-the-amount-internationally,actual-exchange-rate-after-return,international-coupon-yield,fee,due-date,travel-insurance,local-coupon-yield,special-cluses,type-of-yield,name,points-validity-special-accounts,cash-withdrawal-bank-s-atm,points-for-every-100-sar-locally,points-for-every-100-sar-internationally,airport-lounges,annual-fee,the-statement-is-issued-on,international-cashback,cash-withdrawal-local-atm,points-validity-normal-accounts,ismastercard,local-cashback,amount-of-international-transaction-fees,cash-withdrawal-international-atm,percentage-of-international-transaction-fees,slug,credit-card-photo,bank-logo,category,updated-on,updated-by,created-on,created-by,published-on,published-by,bank,issuer
6550eab49af0d6e6f97056a6,655bde057ce0facf4eeb5209,False,False,https://www.alahli.com/en-us/personal-banking/credit-cards/Pages/Alfursan-Credit-Card.aspx,False,False,0.00%,0.00%,SAR3.789,0,402.5,5th of every month,checked,SAR3.00,Only cashback for Urpay,Miles' validity ends within 24 months if there's no activity in the 'Al-Fursan' account,AlFursan Platinum,33,33,400,600,25,402.5,15th of every month,7500,0,SAR86.25,checked,SAR3.00,SAR3.87,-,3.16%,alfursan-platinum-5142a,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde057ce0facf4eeb51f0_naD7ZwubFck2UWuvTbALVHNkTPs1dtvRazK1HJrhzrI).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde057ce0facf4eeb51d9_tnse4_0gGIkuys_4kxGKXMjC3jb6Wu2YVYFC6AZT7Os).png,6550eab49af0d6e6f97057e0,2023-11-20T22:44:08.892Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T22:30:29.480Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:13:42.806Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f9705747,SNB
6550eab49af0d6e6f97056a6,655bde0583b75177ee8f7798,False,False,https://www.alahli.com/en-us/personal-banking/credit-cards/Pages/Alfursan-Credit-Card.aspx,False,False,0.00%,0.00%,SAR3.789,0,862.5,5th of every month,checked,SAR2.00,Only cashback for Urpay,Miles' validity ends within 24 months if there's no activity in the 'Al-Fursan' account,AlFursan Infinite,33,50,400,600,1100,862.5,15th of every month,15000,0,SAR86.25,checked,SAR3.00,SAR3.87,-,3.16%,alfursan-infinite-457a2,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde0583b75177ee8f7788_meb8lst1wLP49fpMU8y3ZJm80t-4UA8IlBprH1g4Y6k).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde057ce0facf4eeb51d9_tnse4_0gGIkuys_4kxGKXMjC3jb6Wu2YVYFC6AZT7Os).png,6550eab49af0d6e6f97057e0,2023-11-20T22:44:19.245Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T22:30:29.475Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:13:42.806Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f9705747,SNB
6550eab49af0d6e6f97056a6,655bde04c34066f2535b1257,False,False,https://www.riyadbank.com/personal-banking/credit-cards/alfursan/al-fursan-visa-signature-credit-card,False,False,0.00%,0.00%,SAR3.789,15000,1150,20th of every month,checked,SAR2.00,Only cashback for Urpay,Miles' validity ends within 24 months if there's no activity in the 'Al-Fursan' account,ALFURSAN Visa Signature,40,50,400,600,1100,1150,27th of every month,25000,0,SAR86.25,checked,SAR2.50,SAR3.87,"Additional Miles: After spending 25,000 SAR in 3 Months",3.16%,alfursan-visa-signature,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde04c34066f2535b11f2_IDF3JFlKcS6j8ORY1W8vbDuzuVrkm3PITacvSZXQ-es).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde04067baf8ddf813f28_r9IgbW9t5WC7DbHi6ZACqcraWRm2i4QAImt5BSjMpJs).png,6550eab49af0d6e6f97057e0,2023-11-20T22:44:28.943Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T22:30:28.743Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:13:42.806Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f9705747,Riyadh
6550eab49af0d6e6f97056a6,655bde04067baf8ddf813f76,False,False,https://www.riyadbank.com/personal-banking/credit-cards/alfursan/al-fursan-visa-infinite-credit-card,False,False,0.00%,0.00%,SAR3.789,20000,2300,20th of every month,checked,SAR1.00,Only cashback for Urpay,Miles' validity ends within 24 months if there's no activity in the 'Al-Fursan' account,ALFURSAN Visa Infinite,67,100,400,600,1100,2300,27th of every month,45000,0,SAR86.25,checked,SAR1.50,SAR3.87,"Additional Miles: After spending 25,000 SAR in 3 Months",3.16%,alfursan-visa-infinite,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde04067baf8ddf813f60_0sxcON3PqqZV_R27JgWXZwt6dTZw0DeZVwd7C04u7Lw).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde04067baf8ddf813f28_r9IgbW9t5WC7DbHi6ZACqcraWRm2i4QAImt5BSjMpJs).png,6550eab49af0d6e6f97057e0,2023-11-20T22:44:38.820Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T22:30:28.560Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:13:42.806Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f9705747,Riyadh
6550eab49af0d6e6f97056a6,655bde040621bf4901c6de51,False,False,https://www.alfransi.com.sa/english/personal/cards/apply-now?id=73,False,False,0.00%,0.00%,SAR3.789,20000,1150,23rd of every month,checked,SAR2.00,Only cashback for Urpay,Miles' validity ends within 24 months if there's no activity in the 'Al-Fursan' account,Visa Al Fursan Signature,33.3,50,400,600,1100,1150,3rd of every month,10000,0,SAR86.25,checked,SAR3.00,SAR3.87,"Additional Miles: After spending 80,000 SAR",3.10%,visa-al-fursan-signature,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde040621bf4901c6de34_2Dx-UDSK31WKpGgBHenHTdSCUG91ghSqTZKaLozyqUU).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde032a88754056e3b21c_-k0LTeb1IS4hnjBPoYVPKT44bXTUmLP5rOBMZKntMoQ).png,6550eab49af0d6e6f97057e0,2023-11-20T22:44:53.488Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T22:30:28.373Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:13:42.806Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f9705747,Banque Saudi Fransi
6550eab49af0d6e6f97056a6,655bde04b1e38c82a434fd05,False,False,https://www.alfransi.com.sa/english/personal/cards/apply-now?id=73,False,False,0.00%,0.00%,SAR3.789,40000,2300,23rd of every month,checked,SAR1.50,Only cashback for Urpay,Miles' validity ends within 24 months if there's no activity in the 'Al-Fursan' account,Visa Al Fursan Infinite,40,66.7,400,600,1100,2300,3rd of every month,20000,0,SAR86.25,checked,SAR2.50,SAR3.87,"Additional Miles: After spending 100,000 SAR",3.10%,visa-al-fursan-infinite,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde04b1e38c82a434fcf9_yIk6o5vakF_unCcUcbqCPntFyA6AgPo0oDL4nsiMCzU).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde032a88754056e3b21c_-k0LTeb1IS4hnjBPoYVPKT44bXTUmLP5rOBMZKntMoQ).png,6550eab49af0d6e6f97057e0,2023-11-20T22:30:28.295Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T22:30:28.295Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:13:42.806Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f9705747,Banque Saudi Fransi
6550eab49af0d6e6f97056a6,655bde046d7fb1c5cf61ddae,False,False,https://www.sab.com/en/everyday-banking/compare-credit-cards/credit-card-apply-now/,False,False,0.00%,0.00%,SAR3.789,0,862.5,Depends on customer,checked,SAR3.33,Only cashback for Urpay,Miles' validity ends within 24 months if there's no activity in the 'Al-Fursan' account,Emirates Signature Credit Card,20,30,400,600,1100,862.5,Depends on customer,10000,0,SAR86.25,checked,SAR5.00,SAR3.87,"-Additional Miles: After spending 10,000 SAR in 3 months",3.10%,emirates-signature-credit-card,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde036d7fb1c5cf61dd9a_5oewwL2h0YgZcADr_sOgzCi-wx94S1EwDVh3nCr1q-Q).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde0267c55c6eabdb759d_pn5rCT-Hha1njKB_k-gclnLRQD8nw2T43_k_XFdwFT0).png,6550eab49af0d6e6f97057e0,2023-11-20T22:45:04.789Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T22:30:28.097Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:13:42.806Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f9705747,SAB
6550eab49af0d6e6f97056a6,655bde042a88754056e3b22f,False,False,https://www.alfransi.com.sa/english/personal/cards/apply-now?id=73,False,False,0.00%,0.00%,SAR3.789,10000,690,23rd of every month,checked,SAR3.00,Only cashback for Urpay,Miles' validity ends within 24 months if there's no activity in the 'Al-Fursan' account,Visa Al Fursan Platinum,25,33.3,400,600,25,690,3rd of every month,0,0,SAR86.25,checked,SAR4.00,SAR3.87,"Additional Miles: After spending 50,000 SAR",3.10%,visa-al-fursan-platinum,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde032a88754056e3b221_r3ly_7HZr7g3ryhh7xDsEsuqIWbO4SpbNwRSdBbu3Mo).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde032a88754056e3b21c_-k0LTeb1IS4hnjBPoYVPKT44bXTUmLP5rOBMZKntMoQ).png,6550eab49af0d6e6f97057e0,2023-11-20T22:45:26.849Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T22:30:27.998Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:13:42.806Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f9705747,Banque Saudi Fransi
6550eab49af0d6e6f97056a6,655bde0303c81ba4dd136e11,False,False,https://www.alrajhibank.com.sa/Personal/Apply-for-Retail-Products?p=Credit-Cards&,False,False,0.00%,0.00%,SAR3.789,30000,1150,25th of every month,checked,SAR1.50,Only cashback for Urpay,Miles' validity ends within 24 months if there's no activity in the 'Al-Fursan' account,ALFURSAN infinite,40,66.7,400,600,1100,1150,1st of every month,50000,80,SAR86.25,checked,SAR2.50,SAR3.85,"Welcome Miles: After Spending 1000 SAR in 60 Days.

Additional Miles: After spending 30,000 SAR in 90 Days from the day of issuing. ""Given only once""",2.75%,alfursan-infinite-26d7e,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde0303c81ba4dd136e03_ybeGCiiBUpRphOXruFeTFlOV8IlXSUldse1hcC7Ucwc).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde0203c81ba4dd136df9_2pNanwN4kcmlwxtDlc3gaFrJcCm7ogguN3xkaRT4aSU).png,6550eab49af0d6e6f97057e0,2023-11-20T22:45:16.705Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T22:30:27.167Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:13:42.806Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f9705747,Al Rajhi
6550eab49af0d6e6f97056a6,655bde0367c55c6eabdb75d3,False,False,https://www.sab.com/en/everyday-banking/compare-credit-cards/credit-card-apply-now/,False,False,0.00%,0.00%,SAR3.789,30000,1092.5,Depends on customer,checked,SAR3.00,Only cashback for Urpay,Miles' validity ends within 24 months if there's no activity in the 'Al-Fursan' account,ALFURSAN Mastercard Credit Card,33,33,400,600,1100,1092.5,Depends on customer,30000,0,SAR86.25,checked,SAR3.00,SAR3.87,"Additional Miles: After spending 20,000 SAR
+ 40,000 Miles if spending 30,000 SAR",3.10%,alfursan-mastercard-credit-card,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde0267c55c6eabdb75a1_WY9htOmHBIxn8R-x9Tr-blLAXbELTxrxIUezAhuG51s).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde0267c55c6eabdb759d_pn5rCT-Hha1njKB_k-gclnLRQD8nw2T43_k_XFdwFT0).png,6550eab49af0d6e6f97057e0,2023-11-20T22:45:35.957Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T22:30:27.158Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:13:42.806Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f9705747,SAB
6550eab49af0d6e6f97056a6,655bde03f349da96215d6a29,False,False,https://www.alrajhibank.com.sa/Personal/Apply-for-Retail-Products?p=Credit-Cards&,False,False,0.00%,0.00%,SAR3.789,0,345,25th of every month,checked,SAR3.00,Only cashback for Urpay,Miles' validity ends within 24 months if there's no activity in the 'Al-Fursan' account,ALFURSAN Platinum,26.7,33.3,400,600,25,345,1st of every month,10000,40,SAR86.25,checked,SAR3.75,SAR3.85,Welcome Miles: After Spending 1000 SAR in 60 Days.,2.75%,alfursan-platinum,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde02f349da96215d6955_9tmEInfsaXxAIyPW1m7ySZXeA-990r-SCT4zC1fU1fI).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde0203c81ba4dd136df9_2pNanwN4kcmlwxtDlc3gaFrJcCm7ogguN3xkaRT4aSU).png,6550eab49af0d6e6f97057e0,2023-11-20T22:45:46.472Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T22:30:27.139Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:13:42.806Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f9705747,Al Rajhi
6550eab49af0d6e6f97056a6,655bde0367c55c6eabdb75c3,False,False,https://www.alinma.com/wps/portal/alinmaNew/Alinma/MenuPages/RetailBank/cards/AlinmaCreditCard/creditcard,False,False,0.00%,0.00%,SAR3.789,7500,2300,25th of every month,checked,SAR1.00,Only cashback for Urpay,Miles' validity ends within 24 months if there's no activity in the 'Al-Fursan' account,ALFURSAN infinite,67,100,400,600,1100,2300,3rd of every month,45000,0,SAR86.25,checked,SAR1.50,SAR3.87,"Additional Miles: After spending 10,000 SAR monthly.",3.16%,alfursan-infinite,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/654e6ae216146ba39a1d8411_SPWomhizozyzEq5f_rAVUcG-gRUNjnnYceJ7P03ifwg).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde0267c55c6eabdb759a_S7niGr9_xJ-Tj-hCfgqkFvTFwxIDiGHy7D2pct4GFis).png,6550eab49af0d6e6f97057e0,2023-11-20T22:45:55.644Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T22:30:27.126Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:13:42.806Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f9705747,Alinma
6550eab49af0d6e6f97056a6,655bde032796a74f4de82351,False,False,https://www.alinma.com/wps/portal/alinmaNew/Alinma/MenuPages/RetailBank/cards/AlinmaCreditCard/creditcard,False,False,0.00%,0.00%,SAR3.789,5500,1035,25th of every month,checked,SAR1.50,Only cashback for Urpay,Miles' validity ends within 24 months if there's no activity in the 'Al-Fursan' account,ALFURSAN Signature,40,66.7,400,600,1100,1035,3rd of every month,25000,0,SAR86.25,checked,SAR2.50,SAR3.87,"Additional Miles: After spending 10,000 SAR monthly.",3.16%,alfursan-signature,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde022796a74f4de8233f_k2A12sg3tYewh8R58d96RGZFumEQ1s9tEJT-gWbMTEY).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde022796a74f4de8233b_S7niGr9_xJ-Tj-hCfgqkFvTFwxIDiGHy7D2pct4GFis).png,6550eab49af0d6e6f97057e0,2023-11-20T22:46:04.594Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T22:30:27.041Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:13:42.806Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f9705747,Alinma
